Inventory,Impact Category,score,quantity,percentage,name,reference product
"Lithium hydroxide, brine",Human health,4.4451098725489607e-07,3.434826884776878,7.681565284175794,"diesel, burned in building machine","diesel, burned in building machine"
"Lithium hydroxide, brine",Human health,4.112009778766471e-07,3.898651598068302,7.1059371917507095,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Lithium hydroxide, brine",Human health,3.035295788010619e-07,0.005065915422828987,5.2452747898034255,"electricity production, hard coal, at coal mine power plant","electricity, high voltage, for internal use in coal mining"
"Lithium hydroxide, brine",Human health,2.0000000444706505e-07,1.0,3.456186989849614,"lithium hydroxide production, Salar de Atacama","lithium hydroxide, battery grade"
"Lithium hydroxide, brine",Human health,1.9884357403733562e-07,0.22366904385484893,3.4362027916101026,coke production,coke
"Lithium hydroxide, brine",Human health,1.8118284144153495e-07,1.9104906798110102,3.1310088272520935,"soda production, solvay process","soda ash, light"
"Lithium hydroxide, brine",Human health,1.2461178748085682e-07,0.5084493969306433,2.153408145484481,"heat production, wood chips from industry, at furnace 300kW","heat, district or industrial, other than natural gas"
"Lithium hydroxide, brine",Human health,8.319667928389052e-08,0.0006633604306763789,1.4377163707302754,"smelting of copper concentrate, sulfide ore","copper, anode"
"Lithium hydroxide, brine",Human health,7.99748915693881e-08,0.0006504375323281808,1.3820408680536354,"smelting of copper concentrate, sulfide ore","copper, anode"
"Lithium hydroxide, brine",Water use,1.1928585233220188,1.9104906798110102,57.3920152301932,"soda production, solvay process","soda ash, light"
"Lithium hydroxide, brine",Water use,0.34398793649078624,0.5509335212719588,16.55029536537287,"soda production, solvay process","soda ash, light"
"Lithium hydroxide, brine",Water use,0.049739703243468644,0.88590270004647,2.3931268882955457,"sodium chloride production, brine solution","sodium chloride, brine solution"
"Lithium hydroxide, brine",Water use,0.04468560469526232,0.7086947109819315,2.149958989351632,"electricity production, hard coal","electricity, high voltage"
"Lithium hydroxide, brine",Water use,0.028914084559936205,0.8233335298258667,1.3911436679092064,"lime production, milled, loose",lime
"Lithium hydroxide, brine",Water use,0.0245643528232046,0.43751017943253645,1.1818649770997318,"sodium chloride production, brine solution","sodium chloride, brine solution"
"Lithium hydroxide, brine",Water use,0.02349669175877421,0.20933534918508998,1.1304965885838614,hard coal mine operation and hard coal preparation,hard coal
"Lithium hydroxide, spodumene",Climate change,8.425223406538061,73.08098662768137,49.03961180324299,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Lithium hydroxide, spodumene",Climate change,1.3329425043595626,3.290618945527084,7.758486608095167,hard coal mine operation and hard coal preparation,hard coal
"Lithium hydroxide, spodumene",Climate change,0.6599829474251538,0.6074084540629471,3.8414776649570928,"quicklime production, in pieces, loose","quicklime, in pieces, loose"
"Lithium hydroxide, spodumene",Climate change,0.39775946136435064,0.2941643854171784,2.315187222363498,"electricity production, hard coal","electricity, high voltage"
"Lithium hydroxide, spodumene",Climate change,0.308898985120735,56.41029102999391,1.7979685031237689,"transport, freight, sea, bulk carrier for dry goods","transport, freight, sea, bulk carrier for dry goods"
"Lithium hydroxide, spodumene",Climate change,0.30173558429144026,0.31654156352413537,1.756273419336787,"electricity production, hard coal","electricity, high voltage"
"Lithium hydroxide, spodumene",Climate change,0.2289691305614716,0.22930919885667028,1.3327311022930444,"electricity production, hard coal","electricity, high voltage"
"Lithium hydroxide, spodumene",Climate change,0.21568592147826302,0.25676735907768117,1.2554152394951077,"electricity production, hard coal","electricity, high voltage"
"Lithium hydroxide, spodumene",Climate change,0.21385147568880003,0.07963297805025585,1.2447377173632261,"electricity production, hard coal, at coal mine power plant","electricity, high voltage, for internal use in coal mining"
"Lithium hydroxide, spodumene",Climate change,0.20330350082570214,0.011652634462807931,1.1833424797965546,natural gas venting from petroleum/natural gas production,"natural gas, vented"
"Lithium hydroxide, spodumene",Ecosystem quality,1.041059363260804,73.08098662768137,31.12843572752697,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Lithium hydroxide, spodumene",Ecosystem quality,0.7807229672186441,3.290618945527084,23.344187242069353,hard coal mine operation and hard coal preparation,hard coal
"Lithium hydroxide, spodumene",Ecosystem quality,0.12315165401195684,56.41029102999391,3.6823244494362926,"transport, freight, sea, bulk carrier for dry goods","transport, freight, sea, bulk carrier for dry goods"
"Lithium hydroxide, spodumene",Ecosystem quality,0.10332232950926791,0.8088529527647976,3.089413156300365,sulfuric acid production,sulfuric acid
"Lithium hydroxide, spodumene",Ecosystem quality,0.10263665125767056,10.838180296626481,3.068910875510385,"treatment of non-sulfidic tailing, off-site","non-sulfidic tailing, off-site"
"Lithium hydroxide, spodumene",Ecosystem quality,0.05725413229252028,0.07963297805025585,1.7119403946579392,"electricity production, hard coal, at coal mine power plant","electricity, high voltage, for internal use in coal mining"
"Lithium hydroxide, spodumene",Ecosystem quality,0.05000558933461448,2.041196425830795e-08,1.4952036632609391,inert material landfill construction,inert material landfill
"Lithium hydroxide, spodumene",Ecosystem quality,0.04818881006760219,0.003790212918180348,1.4408806355450565,"treatment of drilling waste, landfarming",drilling waste
"Lithium hydroxide, spodumene",Ecosystem quality,0.04776266403866902,6.420000076293945,1.4281385578688734,spodumene concentrate production,spodumene concentrate
"Lithium hydroxide, spodumene",Ecosystem quality,0.04366860207763355,0.13866197252838017,1.30572311345134,"sulfur production, petroleum refinery operation",sulfur
"Lithium hydroxide, spodumene",Human health,7.708042744928107e-06,73.08098662768137,34.88506235091728,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Lithium hydroxide, spodumene",Human health,4.77129250467637e-06,0.07963297805025585,21.593917162644367,"electricity production, hard coal, at coal mine power plant","electricity, high voltage, for internal use in coal mining"
"Lithium hydroxide, spodumene",Human health,4.006134691144581e-06,6.420000076293945,18.130965682398397,spodumene concentrate production,spodumene concentrate
"Lithium hydroxide, spodumene",Human health,3.8475391199553344e-07,56.41029102999391,1.7413193794955677,"transport, freight, sea, bulk carrier for dry goods","transport, freight, sea, bulk carrier for dry goods"
"Lithium hydroxide, spodumene",Human health,3.292084453825866e-07,0.8088529527647976,1.4899316887126572,sulfuric acid production,sulfuric acid
"Lithium hydroxide, spodumene",Human health,3.21404418958849e-07,0.15632400898450213,1.4546122233971037,"smelting of copper concentrate, sulfide ore",sulfuric acid
"Lithium hydroxide, spodumene",Human health,2.735147202065692e-07,0.30766282614364543,1.2378730092769945,coke production,coke
"Lithium hydroxide, spodumene",Human health,2.7188432013186807e-07,0.13488583655499636,1.2304941440909765,"smelting of copper concentrate, sulfide ore",sulfuric acid
"Lithium hydroxide, spodumene",Water use,0.6991840813909208,0.8088529527647976,28.10976632406959,sulfuric acid production,sulfuric acid
"Lithium hydroxide, spodumene",Water use,0.39434149448141964,0.1748329354668737,15.853975450507196,"chlor-alkali electrolysis, diaphragm cell","sodium hydroxide, without water, in 50% solution state"
"Lithium hydroxide, spodumene",Water use,0.369353094733508,3.290618945527084,14.849350064401607,hard coal mine operation and hard coal preparation,hard coal
"Lithium hydroxide, spodumene",Water use,0.07895024107784154,0.06289982730884364,3.1740894665567594,"electricity production, hydro, reservoir, alpine region","electricity, high voltage"
"Lithium hydroxide, spodumene",Water use,0.06633721203324626,0.8460235793128194,2.6669994046992955,"sodium chloride production, powder","sodium chloride, powder"
"Lithium hydroxide, spodumene",Water use,0.030229197323831978,0.004691767525589024,1.2153246842329224,"electricity production, hydro, reservoir, alpine region","electricity, high voltage"
"Lithium hydroxide, spodumene",Water use,0.028467243131563815,0.2941643854171784,1.1444876587104817,"electricity production, hard coal","electricity, high voltage"
Cobalt,Climate change,2.2373384810458687,30.114752745714696,14.987916095538761,"diesel, burned in building machine","diesel, burned in building machine"
Cobalt,Climate change,0.72833527603521,12.335816880738115,4.8791133300196385,"heat production, natural gas, at industrial furnace >100kW","heat, district or industrial, natural gas"
Cobalt,Climate change,0.6880351518432146,1.6985440095420299,4.609143057239516,hard coal mine operation and hard coal preparation,hard coal
Cobalt,Climate change,0.6319342133491771,0.03622022425975413,4.233323231069738,natural gas venting from petroleum/natural gas production,"natural gas, vented"
Cobalt,Climate change,0.5812609107026789,0.7700000035762783,3.893863102535889,"lime production, hydraulic","lime, hydraulic"
Cobalt,Climate change,0.4304107977585165,3.73341385001026,2.8833191660847732,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
Cobalt,Climate change,0.36436034854399246,0.26946395601047207,2.4408476315867107,"electricity production, hard coal","electricity, high voltage"
Cobalt,Climate change,0.32037172931870245,0.2913824114303771,2.1461681543003532,magnesium oxide production,magnesium oxide
Cobalt,Climate change,0.27641525268075556,0.28997877884026374,1.8517039999998886,"electricity production, hard coal","electricity, high voltage"
Cobalt,Climate change,0.20897380507428923,0.2092841760201828,1.3999141762201275,"electricity production, hard coal","electricity, high voltage"
Cobalt,Ecosystem quality,0.40299175961520994,1.6985440095420299,12.02360059704131,hard coal mine operation and hard coal preparation,hard coal
Cobalt,Ecosystem quality,0.38453465720624214,1.2210222342118877,11.47291730824152,"sulfur production, petroleum refinery operation",sulfur
Cobalt,Ecosystem quality,0.28535709888504185,30.114752745714696,8.513870824059078,"diesel, burned in building machine","diesel, burned in building machine"
Cobalt,Ecosystem quality,0.2563996682414194,1.100000023841858,7.649901345606497,"cobalt hydroxide, hydrometallurigcal procesing of copper-cobalt ore, economic allocation",cobalt hydroxide
Cobalt,Ecosystem quality,0.2524645380761911,26.659640086121634,7.532493402949675,"treatment of non-sulfidic tailing, off-site","non-sulfidic tailing, off-site"
Cobalt,Ecosystem quality,0.1591943027233463,0.012521170409401719,4.74969690471497,"treatment of drilling waste, landfarming",drilling waste
Cobalt,Ecosystem quality,0.0883978860040986,0.6920177995615903,2.6374258271457585,sulfuric acid production,sulfuric acid
Cobalt,Ecosystem quality,0.08216264315740862,0.2608930358727225,2.4513920737862773,"sulfur production, petroleum refinery operation",sulfur
Cobalt,Ecosystem quality,0.05781782389628597,4.13416123049485e-09,1.7250437641275669,onshore petroleum field infrastructure construction,onshore petroleum field infrastructure
Cobalt,Ecosystem quality,0.05531811751934046,0.18439678167952323,1.650462906407379,"sulfur production, petroleum refinery operation",sulfur
Cobalt,Human health,9.108001062624196e-06,50.600001096725464,32.07150146700537,"copper-cobalt mining, industrial",copper-cobalt ore
Cobalt,Human health,3.897238179095099e-06,30.114752745714696,13.723129709660533,"diesel, burned in building machine","diesel, burned in building machine"
Cobalt,Human health,2.4628346325565555e-06,0.04110476480818667,8.672243666632987,"electricity production, hard coal, at coal mine power plant","electricity, high voltage, for internal use in coal mining"
Cobalt,Human health,1.6200897878769254e-06,1.2210222342118877,5.704732756542399,"sulfur production, petroleum refinery operation",sulfur
Cobalt,Human health,1.316935372486385e-06,0.2913824114303771,4.6372518448608195,magnesium oxide production,magnesium oxide
Cobalt,Human health,1.062646243907331e-06,1.100000023841858,3.7418375707306293,"cobalt hydroxide, hydrometallurigcal procesing of copper-cobalt ore, economic allocation",cobalt hydroxide
Cobalt,Human health,5.844234810527058e-07,0.6573883106166514,2.0578981492272588,coke production,coke
Cobalt,Human health,3.9377292054080625e-07,3.73341385001026,1.3865708525897804,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
Cobalt,Human health,3.859431934068524e-07,0.062263016046137355,1.3590004665592692,coke production,sulfur
Cobalt,Human health,3.676895947826279e-07,2.8156961640546774,1.2947250771483823,"chlor-alkali electrolysis, membrane cell","sodium hydroxide, without water, in 50% solution state"
Cobalt,Water use,1.1372975320702186,0.5042255730469063,25.137749865923496,"chlor-alkali electrolysis, diaphragm cell","sodium hydroxide, without water, in 50% solution state"
Cobalt,Water use,0.5981901009803602,0.6920177995615903,13.22182868307446,sulfuric acid production,sulfuric acid
Cobalt,Water use,0.24145610721481459,3.079381146895944,5.336917610044426,"sodium chloride production, powder","sodium chloride, powder"
Cobalt,Water use,0.19065181865502218,1.6985440095420299,4.213987627414858,hard coal mine operation and hard coal preparation,hard coal
Cobalt,Water use,0.16912976183398365,0.10157458218645807,3.738284422482505,"chlor-alkali electrolysis, diaphragm cell","chlorine, gaseous"
Cobalt,Water use,0.16000102415322492,0.725057874184,3.536511431739415,"hydrochloric acid production, Mannheim process","hydrochloric acid, without water, in 30% solution state"
Cobalt,Water use,0.09919238608860519,0.07902678788749794,2.192454762089043,"electricity production, hydro, reservoir, alpine region","electricity, high voltage"
Cobalt,Water use,0.07533457051532652,0.011692414049623212,1.6651241530647505,"electricity production, hydro, reservoir, alpine region","electricity, high voltage"
Cobalt,Water use,0.06376655375889356,0.08145182666517095,1.4094356428305883,"chlor-alkali electrolysis, mercury cell","sodium hydroxide, without water, in 50% solution state"
Cobalt,Water use,0.05696706474063411,0.03596674530947778,1.2591461633080505,"electricity production, nuclear, pressure water reactor, heavy water moderated","electricity, high voltage"
Nickel,Climate change,1.169129377954139,2.0799999237060547,21.40883666520948,"nickel matte production, nickel-cobalt sulphite and nickel sub materials, mass allocation",nickel matte
Nickel,Climate change,0.28820961192485617,3.451870821517291,5.277630195077259,"heat production, heavy fuel oil, at industrial furnace 1MW","heat, district or industrial, other than natural gas"
Nickel,Climate change,0.24045981647662507,0.5936202237891159,4.40324658037654,hard coal mine operation and hard coal preparation,hard coal
Nickel,Climate change,0.15464756521624717,0.008863849076426523,2.831871755870666,natural gas venting from petroleum/natural gas production,"natural gas, vented"
Nickel,Climate change,0.13125011530698158,1.1384728284104315,2.4034228665215385,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
Nickel,Climate change,0.13067309623613949,1.0,2.3928566218669163,"nickel sulfate production, average excluding China, economic allocation",nickel sulfate
Nickel,Climate change,0.11996148246447468,2.031788009059851,2.196707937228033,"heat production, natural gas, at industrial furnace >100kW","heat, district or industrial, natural gas"
Nickel,Climate change,0.10536695640035007,0.07792449704771641,1.9294562278750902,"electricity production, hard coal","electricity, high voltage"
Nickel,Climate change,0.09085896611668154,1.1632871625282724,1.6637891424520692,"heat production, light fuel oil, at industrial furnace 1MW","heat, district or industrial, other than natural gas"
Nickel,Climate change,0.07993473498535546,0.08385708318615974,1.4637470560981918,"electricity production, hard coal","electricity, high voltage"
Nickel,Ecosystem quality,5.558562556459074,2.0799999237060547,82.93150002025395,"nickel matte production, nickel-cobalt sulphite and nickel sub materials, mass allocation",nickel matte
Nickel,Ecosystem quality,0.3203707592812154,1.0,4.7798018570369045,"nickel sulfate production, average excluding China, economic allocation",nickel sulfate
Nickel,Ecosystem quality,0.14084065952018004,0.5936202237891159,2.1012855462565647,hard coal mine operation and hard coal preparation,hard coal
Nickel,Ecosystem quality,0.12120380314534972,12.798826296741144,1.8083116095047642,"treatment of non-sulfidic overburden, off-site","non-sulfidic overburden, off-site"
Nickel,Human health,2.316097647551551e-05,2.0799999237060547,70.56350891567908,"nickel matte production, nickel-cobalt sulphite and nickel sub materials, mass allocation",nickel matte
Nickel,Human health,4.523608109507679e-06,5.0883771604188,13.781874071834816,coke production,coke
Nickel,Human health,1.1082908802986896e-06,1.0,3.3765801496234946,"nickel sulfate production, average excluding China, economic allocation",nickel sulfate
Nickel,Human health,8.607303888039947e-07,0.014365609337855056,2.6223486962466143,"electricity production, hard coal, at coal mine power plant","electricity, high voltage, for internal use in coal mining"
Nickel,Human health,7.093012593290982e-07,1.4195999578475949,2.1609963547729567,treatment of wastewater from nickel matte production,wastewater from nickel matte production
Nickel,Water use,0.15397437932453995,0.12267172002617435,14.898054196650254,"electricity production, hydro, reservoir, alpine region","electricity, high voltage"
Nickel,Water use,0.06663046386788116,0.5936202237891159,6.4469443955955095,hard coal mine operation and hard coal preparation,hard coal
Nickel,Water use,0.060976829505988026,2.0799999237060547,5.899917341477656,"nickel matte production, nickel-cobalt sulphite and nickel sub materials, mass allocation",nickel matte
Nickel,Water use,0.0404084505106531,0.0467466227880519,3.909788682709913,sulfuric acid production,sulfuric acid
Nickel,Water use,0.03710208432977176,0.059422961673767385,3.5898755726663443,"soda production, solvay process","soda ash, light"
Nickel,Water use,0.029835856358495713,0.00463071845611229,2.8868192681293623,"electricity production, hydro, reservoir, alpine region","electricity, high voltage"
Nickel,Water use,0.029159819024944356,0.012543803862222532,2.82140812064892,"ammonia production, steam reforming, liquid","ammonia, anhydrous, liquid"
Nickel,Water use,0.02761571282053375,0.02200149795248328,2.6720054861352516,"electricity production, hydro, reservoir, alpine region","electricity, high voltage"
Nickel,Water use,0.022674854146013775,0.014316003601595356,2.1939442617036327,"electricity production, nuclear, pressure water reactor, heavy water moderated","electricity, high voltage"
Nickel,Water use,0.021051628365546485,0.016771877712916407,2.036886277402037,"electricity production, hydro, reservoir, non-alpine region","electricity, high voltage"
"Graphite, natural",Climate change,1.3350508710875946,3.295823844820707,12.664546701270279,hard coal mine operation and hard coal preparation,hard coal
"Graphite, natural",Climate change,0.775041616557521,0.5731847082288243,7.352192310338356,"electricity production, hard coal","electricity, high voltage"
"Graphite, natural",Climate change,0.5880931826092946,0.6169505527767869,5.578763878702725,"electricity production, hard coal","electricity, high voltage"
"Graphite, natural",Climate change,0.50541926993697,4.384042668705146,4.7945034054202065,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Graphite, natural",Climate change,0.4468883316672079,0.4475520567410709,4.239267783138115,"electricity production, hard coal","electricity, high voltage"
"Graphite, natural",Climate change,0.41961343715076926,0.49953670296264546,3.9805329417501913,"electricity production, hard coal","electricity, high voltage"
"Graphite, natural",Climate change,0.39037201625320667,0.37586934337329386,3.7031432567661318,"electricity production, hard coal","electricity, high voltage"
"Graphite, natural",Climate change,0.3354232151434603,0.3921763961951598,3.1818884694738085,"electricity production, hard coal","electricity, high voltage"
"Graphite, natural",Climate change,0.31545801129512385,0.3117739067130005,2.9924947452244437,"electricity production, hard coal","electricity, high voltage"
"Graphite, natural",Climate change,0.2699330273504853,0.27030715625033597,2.5606360814629894,"electricity production, hard coal","electricity, high voltage"
"Graphite, natural",Ecosystem quality,0.781957866940508,3.295823844820707,36.89396788982213,hard coal mine operation and hard coal preparation,hard coal
"Graphite, natural",Ecosystem quality,0.21313219625390115,22.50624062369849,10.055902929456611,"treatment of non-sulfidic tailing, off-site","non-sulfidic tailing, off-site"
"Graphite, natural",Ecosystem quality,0.06327384238706885,0.5731847082288243,2.9853566387507033,"electricity production, hard coal","electricity, high voltage"
"Graphite, natural",Ecosystem quality,0.062451930109296304,4.384042668705146,2.946577560661707,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Graphite, natural",Ecosystem quality,0.05734469336861552,0.07975893661247901,2.7056103215269007,"electricity production, hard coal, at coal mine power plant","electricity, high voltage, for internal use in coal mining"
"Graphite, natural",Ecosystem quality,0.05669628541626574,0.6169505527767869,2.675017442824757,"electricity production, hard coal","electricity, high voltage"
"Graphite, natural",Ecosystem quality,0.04390970571480604,0.4475520567410709,2.0717270599655526,"electricity production, hard coal","electricity, high voltage"
"Graphite, natural",Ecosystem quality,0.03523888474617075,0.37586934337329386,1.662624467716084,"electricity production, hard coal","electricity, high voltage"
"Graphite, natural",Ecosystem quality,0.03480538816193791,0.002737561513733028,1.642171435992508,"treatment of drilling waste, landfarming",drilling waste
"Graphite, natural",Ecosystem quality,0.0341094698580105,1.0975093945426308e-10,1.609336946252678,"mine construction, underground, hard coal","mine infrastructure, underground, hard coal"
"Graphite, natural",Human health,4.778839442622806e-06,0.07975893661247901,50.8099074513938,"electricity production, hard coal, at coal mine power plant","electricity, high voltage, for internal use in coal mining"
"Graphite, natural",Human health,4.623964432517417e-07,4.384042668705146,4.916323465050356,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Graphite, natural",Human health,3.766559458681704e-07,2.9104971671649182,4.004707414918999,"diesel, burned in building machine","diesel, burned in building machine"
"Graphite, natural",Human health,2.849831389123929e-07,0.32056306825042324,3.0300174523961907,coke production,coke
"Graphite, natural",Human health,2.1222812606401133e-07,0.5731847082288243,2.2564665696273902,"electricity production, hard coal","electricity, high voltage"
"Graphite, natural",Human health,1.9292169289214106e-07,0.6169505527767869,2.0511953747155016,"electricity production, hard coal","electricity, high voltage"
"Graphite, natural",Human health,1.5369672388573725e-07,0.4475520567410709,1.6341449445999154,"electricity production, hard coal","electricity, high voltage"
"Graphite, natural",Human health,1.1896495021073454e-07,0.37586934337329386,1.2648673768477963,"electricity production, hard coal","electricity, high voltage"
"Graphite, natural",Human health,1.1035707408273315e-07,0.49953670296264546,1.1733461205536593,"electricity production, hard coal","electricity, high voltage"
"Graphite, natural",Human health,1.0474165795437203e-07,0.25734637279859873,1.1136415045671262,sulfuric acid production,sulfuric acid
"Graphite, natural",Water use,34.84162353923966,2.5336859980373387,95.81250110049004,natural graphite concentration,"graphite ore, concentrated"
"Graphite, natural",Water use,0.3699373148129825,3.295823844820707,1.017306766509099,hard coal mine operation and hard coal preparation,hard coal
"Graphite, synthetic",Climate change,5.86770027157001,14.485520280996488,13.416451350271894,hard coal mine operation and hard coal preparation,hard coal
"Graphite, synthetic",Climate change,3.1626682917957374,2.3389622741928653,7.231416621519358,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Climate change,2.399066783852413,2.5167875129569355,5.4854476714770835,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Climate change,2.3601234949744607,3.2626326484456425,5.396404142246024,calcined petroleum coke production,calcined petroleum coke
"Graphite, synthetic",Climate change,1.8245487343579607,1.8272585807729709,4.171816588744051,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Climate change,1.711518805846294,2.037509730709191,3.9133745302174767,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Climate change,1.5921842280057734,1.5330331463146445,3.6405169396960395,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Climate change,1.3680229863080384,1.599490734274202,3.127973991920436,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Climate change,1.3267421540457969,0.0760441472217855,3.0335856877958105,natural gas venting from petroleum/natural gas production,"natural gas, vented"
"Graphite, synthetic",Climate change,1.286510819402503,1.2714861878033457,2.9415970518708474,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Ecosystem quality,3.4367936739858345,14.485520280996488,46.492804990126785,hard coal mine operation and hard coal preparation,hard coal
"Graphite, synthetic",Ecosystem quality,0.2899850110250051,0.02280830203783314,3.9229054306333375,"treatment of drilling waste, landfarming",drilling waste
"Graphite, synthetic",Ecosystem quality,0.2581979738152706,2.3389622741928653,3.49289168456748,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Ecosystem quality,0.2520364430592903,0.3505495889006256,3.4095387471925016,"electricity production, hard coal, at coal mine power plant","electricity, high voltage, for internal use in coal mining"
"Graphite, synthetic",Ecosystem quality,0.23128677415793852,2.5167875129569355,3.128838070529122,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Ecosystem quality,0.17927386398542353,1.8272585807729709,2.4252095379453853,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Ecosystem quality,0.16011433814035883,1.144869254113756e-08,2.1660202518498948,onshore petroleum field infrastructure construction,onshore petroleum field infrastructure
"Graphite, synthetic",Ecosystem quality,0.14991499566298222,4.823678491863181e-10,2.0280439617928208,"mine construction, underground, hard coal","mine infrastructure, underground, hard coal"
"Graphite, synthetic",Ecosystem quality,0.14372648184129524,1.5330331463146445,1.9443259986028132,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Ecosystem quality,0.13534945208661905,2.037509730709191,1.831001880914666,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Human health,2.1003542338745472e-05,0.3505495889006256,64.1105818453407,"electricity production, hard coal, at coal mine power plant","electricity, high voltage, for internal use in coal mining"
"Graphite, synthetic",Human health,8.660272565893401e-07,2.3389622741928653,2.6434355890265997,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Human health,7.870045751059132e-07,2.5167875129569355,2.4022291293173783,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Human health,6.275105953079961e-07,1.8272585807729709,1.9153944953894224,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Human health,5.803223103841191e-07,0.6527751118921298,1.7713583916712066,coke production,coke
"Graphite, synthetic",Human health,4.852143840355712e-07,1.5330331463146445,1.481053813616236,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Human health,4.694615830618666e-07,3.6989631762458957,1.4329704370205159,"petroleum coke production, petroleum refinery operation",petroleum coke
